person,personLabel,birthDate,birthYear,deathDate,deathYear,citizenshipLabel,productive_year,modern_country
http://www.wikidata.org/entity/Q4784407,Arat Dink,1979-01-01 00:00:00+00:00,1979.0,,,Armenia,2014.0,Armenia
http://www.wikidata.org/entity/Q4794376,Arn Chorn-Pond,1966-01-01 00:00:00+00:00,1966.0,,,Cambodia,2001.0,Cambodia
http://www.wikidata.org/entity/Q4795321,Arnold Zable,1947-01-10 00:00:00+00:00,1947.0,,,Australia,1982.0,Australia
http://www.wikidata.org/entity/Q4795321,Arnold Zable,1947-01-10 00:00:00+00:00,1947.0,,,New Zealand,1982.0,New Zealand
http://www.wikidata.org/entity/Q4802687,Aryeh Neier,1937-04-22 00:00:00+00:00,1937.0,,,United States,1972.0,United States
http://www.wikidata.org/entity/Q4812663,Atakhan Abilov,1965-06-29 00:00:00+00:00,1965.0,,,,2000.0,
http://www.wikidata.org/entity/Q4822054,Aura Elena Farfán,1940-02-02 00:00:00+00:00,1940.0,,,Guatemala,1975.0,Guatemala
http://www.wikidata.org/entity/Q4823050,Austin Dacey,1972-04-19 00:00:00+00:00,1972.0,,,United States,2007.0,United States
http://www.wikidata.org/entity/Q4828822,Avigdor Feldman,1948-07-07 00:00:00+00:00,1948.0,,,Israel,1983.0,Israel
http://www.wikidata.org/entity/Q4831012,Ayaz Latif Palijo,1968-11-15 00:00:00+00:00,1968.0,,,Pakistan,2003.0,Pakistan
http://www.wikidata.org/entity/Q4831279,Ayinoor Vasu,1930-01-01 00:00:00+00:00,1930.0,,,India,1965.0,India
http://www.wikidata.org/entity/Q4831279,Ayinoor Vasu,1930-01-01 00:00:00+00:00,1930.0,,,British Raj,1965.0,India
http://www.wikidata.org/entity/Q4831279,Ayinoor Vasu,1930-01-01 00:00:00+00:00,1930.0,,,Dominion of India,1965.0,India
http://www.wikidata.org/entity/Q4842451,Bahareh Hedayat,1981-04-05 00:00:00+00:00,1981.0,,,Iran,2016.0,Iran
http://www.wikidata.org/entity/Q4853331,Bambang Widjojanto,1959-10-18 00:00:00+00:00,1959.0,,,Indonesia,1994.0,Indonesia
http://www.wikidata.org/entity/Q4853772,Banafsheh Zand,1961-01-01 00:00:00+00:00,1961.0,,,Iran,1996.0,Iran
http://www.wikidata.org/entity/Q4867158,Basil Fernando,1944-10-14 00:00:00+00:00,1944.0,,,Sri Lanka,1979.0,Sri Lanka
http://www.wikidata.org/entity/Q4881000,Behrouz Javid-Tehrani,1978-12-26 00:00:00+00:00,1978.0,,,Iran,2013.0,Iran
http://www.wikidata.org/entity/Q4885681,Ben Freeth,1971-01-01 00:00:00+00:00,1971.0,,,Zimbabwe,2006.0,Zimbabwe
http://www.wikidata.org/entity/Q4889979,Benny Giay,1955-01-12 00:00:00+00:00,1955.0,,,Indonesia,1990.0,Indonesia
http://www.wikidata.org/entity/Q4890354,Iñaki Arteta,1959-08-01 00:00:00+00:00,1959.0,,,Spain,1994.0,Spain
http://www.wikidata.org/entity/Q4891268,Berenice Celeyta,1950-01-01 00:00:00+00:00,1950.0,,,Colombia,1985.0,Colombia
http://www.wikidata.org/entity/Q4893345,Bernard Lafayette,1940-07-29 00:00:00+00:00,1940.0,,,United States,1975.0,United States
http://www.wikidata.org/entity/Q4900394,Bezwada Wilson,1966-01-01 00:00:00+00:00,1966.0,,,India,2001.0,India
http://www.wikidata.org/entity/Q4905210,Ahmed Seada,1983-03-05 00:00:00+00:00,1983.0,,,Egypt,2018.0,Egypt
http://www.wikidata.org/entity/Q4908013,Bill Baird,1930-06-20 00:00:00+00:00,1930.0,,,United States,1965.0,United States
http://www.wikidata.org/entity/Q4910860,Bill Shipsey,1958-06-22 00:00:00+00:00,1958.0,,,Ireland,1993.0,Ireland
http://www.wikidata.org/entity/Q4938537,Bojan Aleksandrović,1977-01-05 00:00:00+00:00,1977.0,,,Romania,2012.0,Romania
http://www.wikidata.org/entity/Q4955457,Brahim Dahane,1965-01-01 00:00:00+00:00,1965.0,,,Sahrawi Arab Democratic Republic,2000.0,Western Sahara
http://www.wikidata.org/entity/Q4955600,Philo Ikonya,1959-01-01 00:00:00+00:00,1959.0,,,Kenya,1994.0,Kenya
http://www.wikidata.org/entity/Q4964151,Brian J. Dooley,1963-01-01 00:00:00+00:00,1963.0,,,Ireland,1998.0,Ireland
http://www.wikidata.org/entity/Q4965569,Brian Walters,1954-06-17 00:00:00+00:00,1954.0,,,Australia,1989.0,Australia
http://www.wikidata.org/entity/Q4967767,Sara Mohammad,1967-01-01 00:00:00+00:00,1967.0,,,Sweden,2002.0,Sweden
http://www.wikidata.org/entity/Q4967771,Narges Mohammadi,1972-04-21 00:00:00+00:00,1972.0,,,Iran,2007.0,Iran
http://www.wikidata.org/entity/Q4967771,Narges Mohammadi,1972-04-21 00:00:00+00:00,1972.0,,,Pahlavi Iran,2007.0,Iran
http://www.wikidata.org/entity/Q4978026,Theary Seng,1971-01-01 00:00:00+00:00,1971.0,,,Cambodia,2006.0,Cambodia
http://www.wikidata.org/entity/Q4994679,Sheema Kalbasi,1972-11-20 00:00:00+00:00,1972.0,,,Iran,2007.0,Iran
http://www.wikidata.org/entity/Q4998761,Burhan Sönmez,1965-01-01 00:00:00+00:00,1965.0,,,Turkey,2000.0,Turkey
http://www.wikidata.org/entity/Q5001561,Bushra Gohar,1961-05-05 00:00:00+00:00,1961.0,,,Pakistan,1996.0,Pakistan
http://www.wikidata.org/entity/Q5006619,C. K. Janu,1970-01-01 00:00:00+00:00,1970.0,,,India,2005.0,India
http://www.wikidata.org/entity/Q5034357,Caoimhe Butterly,1978-01-01 00:00:00+00:00,1978.0,,,Ireland,2013.0,Ireland
http://www.wikidata.org/entity/Q5042250,Carlos Kaiser,1974-01-01 00:00:00+00:00,1974.0,,,Chile,2009.0,Chile
http://www.wikidata.org/entity/Q5043602,Carmen Trotta,1963-01-01 00:00:00+00:00,1963.0,,,United States,1998.0,United States
http://www.wikidata.org/entity/Q5045164,Caroline Moorehead,1944-10-28 00:00:00+00:00,1944.0,,,United Kingdom,1979.0,United Kingdom
http://www.wikidata.org/entity/Q5045357,Carolyn Forché,1950-04-28 00:00:00+00:00,1950.0,,,United States,1985.0,United States
http://www.wikidata.org/entity/Q5052514,Catherine A. Fitzpatrick,1956-01-01 00:00:00+00:00,1956.0,,,United Kingdom,1991.0,United Kingdom
http://www.wikidata.org/entity/Q5057138,Cedric Prakash,1951-11-03 00:00:00+00:00,1951.0,,,India,1986.0,India
http://www.wikidata.org/entity/Q5078885,Charles Hector,1961-07-04 00:00:00+00:00,1961.0,,,Malaysia,1996.0,Malaysia
http://www.wikidata.org/entity/Q5086402,Charm Tong,1981-01-01 00:00:00+00:00,1981.0,,,Myanmar,2016.0,Myanmar
http://www.wikidata.org/entity/Q5086428,Charmaine White Face,1947-03-12 00:00:00+00:00,1947.0,,,United States,1982.0,United States
http://www.wikidata.org/entity/Q5090921,Chen Wei,1969-02-21 00:00:00+00:00,1969.0,,,People's Republic of China,2004.0,China
http://www.wikidata.org/entity/Q5091218,Cheng Jianping,1964-01-01 00:00:00+00:00,1964.0,,,People's Republic of China,1999.0,China
http://www.wikidata.org/entity/Q5101537,Chip Pitts,1960-11-24 00:00:00+00:00,1960.0,,,United States,1995.0,United States
http://www.wikidata.org/entity/Q5109929,Christian Mititelu,1944-04-11 00:00:00+00:00,1944.0,,,Romania,1979.0,Romania
http://www.wikidata.org/entity/Q5110786,Christina Haferkamp,1958-09-06 00:00:00+00:00,1958.0,,,Germany,1993.0,Germany
http://www.wikidata.org/entity/Q5120481,Cindy Blackstock,1964-01-01 00:00:00+00:00,1964.0,,,United States,1999.0,United States
http://www.wikidata.org/entity/Q5145141,Colin Gonsalves,1952-05-24 00:00:00+00:00,1952.0,,,India,1987.0,India
http://www.wikidata.org/entity/Q5160362,Cong Thanh Do,1959-01-01 00:00:00+00:00,1959.0,,,United States,1994.0,United States
http://www.wikidata.org/entity/Q5163556,Constance L. Rice,1956-04-05 00:00:00+00:00,1956.0,,,United States,1991.0,United States
http://www.wikidata.org/entity/Q5181431,Craig Scott,1962-03-14 00:00:00+00:00,1962.0,,,Canada,1997.0,Canada
http://www.wikidata.org/entity/Q5216272,Dania Virgen García,1965-01-01 00:00:00+00:00,1965.0,,,,2000.0,
http://www.wikidata.org/entity/Q5234719,David Hardingham,1965-01-01 00:00:00+00:00,1965.0,,,United Kingdom,2000.0,United Kingdom
http://www.wikidata.org/entity/Q5234998,David Hill,1946-06-20 00:00:00+00:00,1946.0,,,United Kingdom,1981.0,United Kingdom
http://www.wikidata.org/entity/Q5234998,David Hill,1946-06-20 00:00:00+00:00,1946.0,,,Australia,1981.0,Australia
http://www.wikidata.org/entity/Q4801784,Arturo Pérez de Alejo Rodríguez,1951-01-01 00:00:00+00:00,1951.0,2017-01-25 00:00:00+00:00,2017.0,Cuba,1986.0,Cuba
http://www.wikidata.org/entity/Q4827386,Ava Helen Pauling,1903-12-24 00:00:00+00:00,1903.0,1981-12-07 00:00:00+00:00,1981.0,United States,1938.0,United States
http://www.wikidata.org/entity/Q4831228,Aygyl Tajiyeva,1944-08-27 00:00:00+00:00,1944.0,2009-07-22 00:00:00+00:00,2009.0,Turkmenistan,1979.0,Turkmenistan
http://www.wikidata.org/entity/Q4831950,Ayşenur Zarakolu,1946-05-09 00:00:00+00:00,1946.0,2002-01-28 00:00:00+00:00,2002.0,Turkey,1981.0,Turkey
http://www.wikidata.org/entity/Q4838074,Babubhai P. Vaidya,1909-07-23 00:00:00+00:00,1909.0,1979-12-12 00:00:00+00:00,1979.0,India,1944.0,India
http://www.wikidata.org/entity/Q4838074,Babubhai P. Vaidya,1909-07-23 00:00:00+00:00,1909.0,1979-12-12 00:00:00+00:00,1979.0,British Raj,1944.0,India
http://www.wikidata.org/entity/Q4838074,Babubhai P. Vaidya,1909-07-23 00:00:00+00:00,1909.0,1979-12-12 00:00:00+00:00,1979.0,Dominion of India,1944.0,India
http://www.wikidata.org/entity/Q4893356,Bernard Lee,1935-10-02 00:00:00+00:00,1935.0,1991-02-10 00:00:00+00:00,1991.0,United States,1970.0,United States
http://www.wikidata.org/entity/Q4901485,Bhausaheb Ubale,1936-01-01 00:00:00+00:00,1936.0,2012-03-14 00:00:00+00:00,2012.0,Canada,1971.0,Canada
http://www.wikidata.org/entity/Q4932765,Bob Hepple,1934-08-11 00:00:00+00:00,1934.0,2015-08-21 00:00:00+00:00,2015.0,South Africa,1969.0,South Africa
http://www.wikidata.org/entity/Q4934617,Bobbi Sykes,1943-08-16 00:00:00+00:00,1943.0,2010-11-14 00:00:00+00:00,2010.0,Australia,1978.0,Australia
http://www.wikidata.org/entity/Q4963455,Brian Coyle,1944-06-25 00:00:00+00:00,1944.0,1991-08-23 00:00:00+00:00,1991.0,United States,1979.0,United States
http://www.wikidata.org/entity/Q4973293,Ulla Poppius,1919-08-25 00:00:00+00:00,1919.0,2017-01-14 00:00:00+00:00,2017.0,Sweden,1954.0,Sweden
http://www.wikidata.org/entity/Q4978462,Bruce William Nickerson,1941-06-21 00:00:00+00:00,1941.0,2022-01-01 00:00:00+00:00,2022.0,United States,1976.0,United States
http://www.wikidata.org/entity/Q5021365,Stanley Cohen,1942-02-23 00:00:00+00:00,1942.0,2013-01-07 00:00:00+00:00,2013.0,United Kingdom,1977.0,United Kingdom
http://www.wikidata.org/entity/Q5021365,Stanley Cohen,1942-02-23 00:00:00+00:00,1942.0,2013-01-07 00:00:00+00:00,2013.0,South Africa,1977.0,South Africa
http://www.wikidata.org/entity/Q5041801,Carlos Auyero,1936-10-18 00:00:00+00:00,1936.0,1997-04-18 00:00:00+00:00,1997.0,Argentina,1971.0,Argentina
http://www.wikidata.org/entity/Q5077458,Charles Evers,1922-09-11 00:00:00+00:00,1922.0,2020-07-22 00:00:00+00:00,2020.0,United States,1957.0,United States
http://www.wikidata.org/entity/Q5079773,Charles Kernaghan,1948-04-02 00:00:00+00:00,1948.0,2022-06-01 00:00:00+00:00,2022.0,United States,1983.0,United States
http://www.wikidata.org/entity/Q5103002,Zhang Sizhi,1927-11-12 00:00:00+00:00,1927.0,2022-06-24 00:00:00+00:00,2022.0,People's Republic of China,1962.0,China
http://www.wikidata.org/entity/Q5126019,Clara Luper,1923-05-03 00:00:00+00:00,1923.0,2011-06-08 00:00:00+00:00,2011.0,United States,1958.0,United States
http://www.wikidata.org/entity/Q5128741,Claude Brunet,1940-01-01 00:00:00+00:00,1940.0,1988-01-01 00:00:00+00:00,1988.0,Canada,1975.0,Canada
http://www.wikidata.org/entity/Q5163717,Constantin Costa-Foru,1856-10-26 00:00:00+00:00,1856.0,1935-08-15 00:00:00+00:00,1935.0,Romania,1891.0,Romania
http://www.wikidata.org/entity/Q5163749,Constantin Mille,1861-12-21 00:00:00+00:00,1861.0,1927-02-20 00:00:00+00:00,1927.0,Romania,1896.0,Romania
http://www.wikidata.org/entity/Q5163835,Constantine Menges,1939-09-01 00:00:00+00:00,1939.0,2004-07-15 00:00:00+00:00,2004.0,United States,1974.0,United States
http://www.wikidata.org/entity/Q5213944,Dan Massey,1942-12-26 00:00:00+00:00,1942.0,2013-01-28 00:00:00+00:00,2013.0,United States,1977.0,United States
http://www.wikidata.org/entity/Q5221441,Danylo Shumuk,1914-12-30 00:00:00+00:00,1914.0,2004-05-21 00:00:00+00:00,2004.0,Ukraine,1949.0,Ukraine
http://www.wikidata.org/entity/Q5221441,Danylo Shumuk,1914-12-30 00:00:00+00:00,1914.0,2004-05-21 00:00:00+00:00,2004.0,Soviet Union,1949.0,Russia
http://www.wikidata.org/entity/Q58826337,Fiona Thompson,,,2023-06-02 00:00:00+00:00,2023.0,New Zealand,1988.0,New Zealand
http://www.wikidata.org/entity/Q59710807,Vahid Sayyadi Nasiri,,,2018-12-12 00:00:00+00:00,2018.0,Iran,1983.0,Iran
http://www.wikidata.org/entity/Q56640222,Poenky Indarti,,,,,Indonesia,,Indonesia
http://www.wikidata.org/entity/Q59489340,Alba Herrera Igual,,,,,Spain,,Spain
http://www.wikidata.org/entity/Q59640663,Lucila Bettina Cruz Velázquez,,,,,Mexico,,Mexico
http://www.wikidata.org/entity/Q59660321,Asim Sarode,,,,,India,,India
http://www.wikidata.org/entity/Q60601840,Yasmin Rehman,,,,,United Kingdom,,United Kingdom
http://www.wikidata.org/entity/Q60635263,Sindy Joyce,,,,,Ireland,,Ireland
http://www.wikidata.org/entity/Q60668461,Kouraish Jaouahdou,,,,,Tunisia,,Tunisia
http://www.wikidata.org/entity/Q60734838,Kamal al-Shawish,,,,,Yemen,,Yemen
http://www.wikidata.org/entity/Q60920767,Daragh Murray,,,,,Ireland,,Ireland
http://www.wikidata.org/entity/Q60943695,Paweł Kazanecki,,,,,Poland,,Poland
http://www.wikidata.org/entity/Q61070878,Gunaratna Sadavarte,,,,,,,
http://www.wikidata.org/entity/Q61283864,Khadija Gbla,,,,,Sierra Leone,,Sierra Leone
http://www.wikidata.org/entity/Q61483357,Viktor Schlüter,,,,,Germany,,Germany
http://www.wikidata.org/entity/Q61666954,Abdullah Nangyal,,,,,Pakistan,,Pakistan
http://www.wikidata.org/entity/Q61782724,Robert Kajiwara,,,,,,,
http://www.wikidata.org/entity/Q56375463,Alexander Daniel,1951-03-11 00:00:00+00:00,1951.0,,,Russia,1986.0,Russia
http://www.wikidata.org/entity/Q56375463,Alexander Daniel,1951-03-11 00:00:00+00:00,1951.0,,,Soviet Union,1986.0,Russia
http://www.wikidata.org/entity/Q56377604,Sharon Zaga Mograbi,1950-01-01 00:00:00+00:00,1950.0,,,Mexico,1985.0,Mexico
http://www.wikidata.org/entity/Q56544081,Segun Awosanya,1976-02-11 00:00:00+00:00,1976.0,,,Nigeria,2011.0,Nigeria
http://www.wikidata.org/entity/Q56675319,Markus Krajewski,1969-01-01 00:00:00+00:00,1969.0,,,,2004.0,
http://www.wikidata.org/entity/Q56710389,Yazmín S. Pérez Haro,1975-03-17 00:00:00+00:00,1975.0,,,Mexico,2010.0,Mexico
http://www.wikidata.org/entity/Q56750115,Tita Radilla,1950-02-06 00:00:00+00:00,1950.0,,,Mexico,1985.0,Mexico
http://www.wikidata.org/entity/Q56822894,Maurice Glélé-Ahanhanzo,1934-01-01 00:00:00+00:00,1934.0,,,Benin,1969.0,Benin
http://www.wikidata.org/entity/Q56823661,Promise Mthembu,1975-01-01 00:00:00+00:00,1975.0,,,South Africa,2010.0,South Africa
http://www.wikidata.org/entity/Q56825337,Halima Embarek Warzazi,1933-04-17 00:00:00+00:00,1933.0,,,Morocco,1968.0,Morocco
http://www.wikidata.org/entity/Q57087586,Hindou Oumarou Ibrahim,1984-01-01 00:00:00+00:00,1984.0,,,Chad,2019.0,Chad
http://www.wikidata.org/entity/Q57313624,Jeanette Solstad Remø,1949-01-01 00:00:00+00:00,1949.0,,,Norway,1984.0,Norway
http://www.wikidata.org/entity/Q57681167,Muzaffar Ahmad Bajwaa,1986-05-04 00:00:00+00:00,1986.0,,,India,2021.0,India
http://www.wikidata.org/entity/Q57875785,Rodrigo Mundaca,1961-05-13 00:00:00+00:00,1961.0,,,Chile,1996.0,Chile
http://www.wikidata.org/entity/Q57915945,Soraya Miré,1961-01-01 00:00:00+00:00,1961.0,,,Somalia,1996.0,Somalia
http://www.wikidata.org/entity/Q57983854,Ana Ignacia Rodríguez,1944-07-26 00:00:00+00:00,1944.0,,,Mexico,1979.0,Mexico
http://www.wikidata.org/entity/Q58840525,Martina Carrillo,1750-01-01 00:00:00+00:00,1750.0,,,Ecuador,1785.0,Ecuador
http://www.wikidata.org/entity/Q58914907,Uma Devi Badi,1965-01-01 00:00:00+00:00,1965.0,,,Nepal,2000.0,Nepal
http://www.wikidata.org/entity/Q58915989,Shrouk El-Attar,1994-01-01 00:00:00+00:00,1994.0,,,Egypt,2029.0,Egypt
http://www.wikidata.org/entity/Q58918281,Dima Nashawi,1980-01-01 00:00:00+00:00,1980.0,,,Syria,2015.0,Syria
http://www.wikidata.org/entity/Q59014774,Aleida Quintana Ordaz,1987-01-01 00:00:00+00:00,1987.0,,,Mexico,2022.0,Mexico
http://www.wikidata.org/entity/Q59161685,María Teresa Rivera,1983-01-01 00:00:00+00:00,1983.0,,,El Salvador,2018.0,El Salvador
http://www.wikidata.org/entity/Q59246347,Jô Cavalcanti,1982-06-28 00:00:00+00:00,1982.0,,,,2017.0,
http://www.wikidata.org/entity/Q59489395,Enric Canet Capeta,1957-01-01 00:00:00+00:00,1957.0,,,Spain,1992.0,Spain
http://www.wikidata.org/entity/Q59522685,Rosa Freedman,1983-01-01 00:00:00+00:00,1983.0,,,,2018.0,
http://www.wikidata.org/entity/Q60194212,Dinko Gruhonjić,1970-09-15 00:00:00+00:00,1970.0,,,Bosnia and Herzegovina,2005.0,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q60194212,Dinko Gruhonjić,1970-09-15 00:00:00+00:00,1970.0,,,Serbia,2005.0,Serbia
http://www.wikidata.org/entity/Q60194212,Dinko Gruhonjić,1970-09-15 00:00:00+00:00,1970.0,,,Socialist Federal Republic of Yugoslavia,2005.0,Serbia
http://www.wikidata.org/entity/Q60607283,Sadia Hameed,1986-06-06 00:00:00+00:00,1986.0,,,United Kingdom,2021.0,United Kingdom
http://www.wikidata.org/entity/Q60660359,Solomon Adun Asemota,1937-12-08 00:00:00+00:00,1937.0,,,Nigeria,1972.0,Nigeria
http://www.wikidata.org/entity/Q60734973,Mohamed Lotfy,1982-06-29 00:00:00+00:00,1982.0,,,Egypt,2017.0,Egypt
http://www.wikidata.org/entity/Q60768187,Patricia Gualinga,1969-09-21 00:00:00+00:00,1969.0,,,Ecuador,2004.0,Ecuador
http://www.wikidata.org/entity/Q60812899,Hannah Forster,1950-01-01 00:00:00+00:00,1950.0,,,The Gambia,1985.0,Gambia
http://www.wikidata.org/entity/Q60831436,Aleksandr Gaponenko,1954-02-23 00:00:00+00:00,1954.0,,,Soviet Union,1989.0,Russia
http://www.wikidata.org/entity/Q60832427,Elżbieta Mikos-Skuza,1959-07-14 00:00:00+00:00,1959.0,,,Poland,1994.0,Poland
http://www.wikidata.org/entity/Q60836693,Céline Narmadji,1964-10-29 00:00:00+00:00,1964.0,,,Chad,1999.0,Chad
http://www.wikidata.org/entity/Q60837255,Igor Kaliapin,1967-10-13 00:00:00+00:00,1967.0,,,Russia,2002.0,Russia
http://www.wikidata.org/entity/Q60838861,Tumso Abdurakhmanov,1985-12-19 00:00:00+00:00,1985.0,,,Russia,2020.0,Russia
http://www.wikidata.org/entity/Q60967274,Hermelinda Tiburcio,1977-01-01 00:00:00+00:00,1977.0,,,Mexico,2012.0,Mexico
http://www.wikidata.org/entity/Q60967282,Tobyanne Ledesma,1987-06-30 00:00:00+00:00,1987.0,,,Mexico,2022.0,Mexico
http://www.wikidata.org/entity/Q61082420,Geline Fuko,1980-01-01 00:00:00+00:00,1980.0,,,Tanzania,2015.0,Tanzania
http://www.wikidata.org/entity/Q61116831,Emir-Usein Kuku,1976-06-26 00:00:00+00:00,1976.0,,,,2011.0,
http://www.wikidata.org/entity/Q61120412,Nargis Nehan,1981-01-01 00:00:00+00:00,1981.0,,,Afghanistan,2016.0,Afghanistan
http://www.wikidata.org/entity/Q61125518,Bojan Aleksov,1970-01-01 00:00:00+00:00,1970.0,,,Serbia,2005.0,Serbia
http://www.wikidata.org/entity/Q61136920,Q61136920,1976-01-01 00:00:00+00:00,1976.0,,,,2011.0,
http://www.wikidata.org/entity/Q61278560,Maria Dadi Soares Magno,1950-01-01 00:00:00+00:00,1950.0,,,Timor-Leste,1985.0,Timor-Leste
http://www.wikidata.org/entity/Q61355212,Vitalina Koval,1990-01-01 00:00:00+00:00,1990.0,,,Ukraine,2025.0,Ukraine
http://www.wikidata.org/entity/Q61355212,Vitalina Koval,1990-02-16 00:00:00+00:00,1990.0,,,Ukraine,2025.0,Ukraine
http://www.wikidata.org/entity/Q61414226,Amna Guellali,1972-11-14 00:00:00+00:00,1972.0,,,Tunisia,2007.0,Tunisia
http://www.wikidata.org/entity/Q61414226,Amna Guellali,1972-11-14 00:00:00+00:00,1972.0,,,Libya,2007.0,Libya
http://www.wikidata.org/entity/Q61483352,Clemantine Wamariya,1988-01-01 00:00:00+00:00,1988.0,,,United States,2023.0,United States
http://www.wikidata.org/entity/Q61483352,Clemantine Wamariya,1988-01-01 00:00:00+00:00,1988.0,,,Rwanda,2023.0,Rwanda
http://www.wikidata.org/entity/Q61665580,Fabiana Rosales,1992-04-22 00:00:00+00:00,1992.0,,,Venezuela,2027.0,Venezuela
http://www.wikidata.org/entity/Q61694730,Isaac Adongo,1972-10-12 00:00:00+00:00,1972.0,,,Ghana,2007.0,Ghana
http://www.wikidata.org/entity/Q61855470,Graciela Ramos Carrasco,1945-12-03 00:00:00+00:00,1945.0,,,Mexico,1980.0,Mexico
http://www.wikidata.org/entity/Q61855480,Alexandra Haas Paciuc,1977-07-22 00:00:00+00:00,1977.0,,,,2012.0,
http://www.wikidata.org/entity/Q61855488,Jacqueline L'Hoist,1963-01-19 00:00:00+00:00,1963.0,,,Mexico,1998.0,Mexico
http://www.wikidata.org/entity/Q61861060,Paula Soto Maldonado,1976-01-01 00:00:00+00:00,1976.0,,,Mexico,2011.0,Mexico
http://www.wikidata.org/entity/Q56378006,Mariano Puga,1931-04-25 00:00:00+00:00,1931.0,2020-03-14 00:00:00+00:00,2020.0,Chile,1966.0,Chile
http://www.wikidata.org/entity/Q56631127,Arifa Sayeda Zehra,1937-06-22 00:00:00+00:00,1937.0,2025-11-10 00:00:00+00:00,2025.0,Pakistan,1972.0,Pakistan
http://www.wikidata.org/entity/Q56743555,Martha Sánchez Néstor,1974-02-04 00:00:00+00:00,1974.0,2021-07-30 00:00:00+00:00,2021.0,Mexico,2009.0,Mexico
http://www.wikidata.org/entity/Q56753433,Souad Al Ali,1972-10-20 00:00:00+00:00,1972.0,2018-09-25 00:00:00+00:00,2018.0,Iraq,2007.0,Iraq
http://www.wikidata.org/entity/Q56824818,Josie Palmer,1903-01-01 00:00:00+00:00,1903.0,1979-01-01 00:00:00+00:00,1979.0,South Africa,1938.0,South Africa
http://www.wikidata.org/entity/Q57729461,Gertrude Paul,1934-09-06 00:00:00+00:00,1934.0,1992-01-07 00:00:00+00:00,1992.0,,1969.0,
http://www.wikidata.org/entity/Q59417587,Gaëtan Mootoo,1952-09-29 00:00:00+00:00,1952.0,2018-05-26 00:00:00+00:00,2018.0,Mauritius,1987.0,Mauritius
http://www.wikidata.org/entity/Q59534974,Elise Leijten,1962-06-17 00:00:00+00:00,1962.0,2018-10-23 00:00:00+00:00,2018.0,Kingdom of the Netherlands,1997.0,Netherlands
http://www.wikidata.org/entity/Q59537484,Efigenia Vásquez Astudillo,1986-01-01 00:00:00+00:00,1986.0,2017-10-08 00:00:00+00:00,2017.0,Colombia,2021.0,Colombia
http://www.wikidata.org/entity/Q59767873,Vahid Sayadi Nasiri,1980-08-27 00:00:00+00:00,1980.0,2018-12-12 00:00:00+00:00,2018.0,Iran,2015.0,Iran
http://www.wikidata.org/entity/Q60025367,Gladys Lanza,1942-01-01 00:00:00+00:00,1942.0,2016-09-17 00:00:00+00:00,2016.0,Honduras,1977.0,Honduras
http://www.wikidata.org/entity/Q60025657,Lesbia Urquía,1967-01-01 00:00:00+00:00,1967.0,2016-01-01 00:00:00+00:00,2016.0,Honduras,2002.0,Honduras
http://www.wikidata.org/entity/Q60239921,Giuseppe Campuzano,1969-01-01 00:00:00+00:00,1969.0,2013-01-01 00:00:00+00:00,2013.0,Peru,2004.0,Peru
http://www.wikidata.org/entity/Q60239921,Giuseppe Campuzano,1969-09-14 00:00:00+00:00,1969.0,2013-01-01 00:00:00+00:00,2013.0,Peru,2004.0,Peru
http://www.wikidata.org/entity/Q60239921,Giuseppe Campuzano,1969-01-01 00:00:00+00:00,1969.0,2013-11-09 00:00:00+00:00,2013.0,Peru,2004.0,Peru
http://www.wikidata.org/entity/Q60239921,Giuseppe Campuzano,1969-09-14 00:00:00+00:00,1969.0,2013-11-09 00:00:00+00:00,2013.0,Peru,2004.0,Peru
http://www.wikidata.org/entity/Q60502653,Margarita Murillo,1958-11-13 00:00:00+00:00,1958.0,2014-08-27 00:00:00+00:00,2014.0,Honduras,1993.0,Honduras
http://www.wikidata.org/entity/Q60831114,Pamela O'Malley,1929-01-01 00:00:00+00:00,1929.0,2006-01-01 00:00:00+00:00,2006.0,Ireland,1964.0,Ireland
http://www.wikidata.org/entity/Q60831114,Pamela O'Malley,1929-01-01 00:00:00+00:00,1929.0,2006-01-01 00:00:00+00:00,2006.0,Spain,1964.0,Spain
http://www.wikidata.org/entity/Q60941115,Zoe Tembo,1950-01-01 00:00:00+00:00,1950.0,2001-01-01 00:00:00+00:00,2001.0,,1985.0,
http://www.wikidata.org/entity/Q61069418,Gergely Homonnay,1969-08-24 00:00:00+00:00,1969.0,2022-01-01 00:00:00+00:00,2022.0,Hungary,2004.0,Hungary
http://www.wikidata.org/entity/Q61135021,Q61135021,1963-04-01 00:00:00+00:00,1963.0,2020-05-09 00:00:00+00:00,2020.0,,1998.0,
http://www.wikidata.org/entity/Q61413904,Amin Mekki Medani,1939-02-02 00:00:00+00:00,1939.0,2018-08-31 00:00:00+00:00,2018.0,Sudan,1974.0,Sudan
http://www.wikidata.org/entity/Q61707724,Caroline Mwatha,1981-01-01 00:00:00+00:00,1981.0,2019-02-07 00:00:00+00:00,2019.0,Kenya,2016.0,Kenya
http://www.wikidata.org/entity/Q61742007,Arman Loni,1983-01-01 00:00:00+00:00,1983.0,2019-02-02 00:00:00+00:00,2019.0,Pakistan,2018.0,Pakistan
http://www.wikidata.org/entity/Q16148711,Atiaf Alwazir,,,,,Yemen,,Yemen
http://www.wikidata.org/entity/Q16149956,Luis Guillermo Pérez,,,,,Colombia,,Colombia
