item,itemLabel,instanceLabel,subclassLabel,birthDate,inceptionDate,startTime,pointInTime,publicationDate,mainYear,countryLabel,citizenshipLabel
http://www.wikidata.org/entity/Q19369165,Sergey Nikolaev,human,,1972-02-14T00:00:00Z,,,,,1972,,Ukraine
http://www.wikidata.org/entity/Q56753433,Souad Al Ali,human,,1972-10-20T00:00:00Z,,,,,1972,,Iraq
http://www.wikidata.org/entity/Q6089263,Texas Civil Rights Project,nonprofit organization,,,1972-01-01T00:00:00Z,,,,1972,United States,
http://www.wikidata.org/entity/Q60740956,Martial law under Ferdinand Marcos,martial law,,,,1972-09-21T00:00:00Z,,,1972,,
http://www.wikidata.org/entity/Q23855366,Jiang Jielian,human,,1972-06-02T00:00:00Z,,,,,1972,,People's Republic of China
http://www.wikidata.org/entity/Q3291,Leonid Razvozzhayev,human,,1973-06-12T00:00:00Z,,,,,1973,,Russia
http://www.wikidata.org/entity/Q4746485,Aminul Islam,human,,1973-01-01T00:00:00Z,,,,,1973,,Bangladesh
http://www.wikidata.org/entity/Q515432,Andrzej Poczobut,human,,1973-04-16T00:00:00Z,,,,,1973,,Belarus
http://www.wikidata.org/entity/Q922687,Teng Biao,human,,1973-08-02T00:00:00Z,,,,,1973,,People's Republic of China
http://www.wikidata.org/entity/Q4575812,1973 in LGBT rights,LGBT rights by year,,,,,1973-01-01T00:00:00Z,,1973,,
http://www.wikidata.org/entity/Q4646723,"9to5, National Association of Working Women",nonprofit organization,,,1973-01-01T00:00:00Z,,,,1973,United States,
http://www.wikidata.org/entity/Q7684723,Tapol,non-governmental organization,,,1973-01-01T00:00:00Z,,,,1973,,
http://www.wikidata.org/entity/Q8026675,Wipas Raksakulthai,human,,1973-01-01T00:00:00Z,,,,,1973,,Thailand
http://www.wikidata.org/entity/Q16209880,Natasha Falle,human,,1973-01-01T00:00:00Z,,,,,1973,,Canada
http://www.wikidata.org/entity/Q16214518,Monique Mehta,human,,1973-01-01T00:00:00Z,,,,,1973,,United States
http://www.wikidata.org/entity/Q7413332,San Antonio Independent School District v. Rodriguez,United States Supreme Court decision,,,,,,1973-03-21T00:00:00Z,1973,United States,
http://www.wikidata.org/entity/Q5779447,Committee of Cooperation for Peace in Chile,voluntary association,,,1973-01-01T00:00:00Z,,,,1973,Chile,
http://www.wikidata.org/entity/Q1855794,Yu Jie,human,,1973-10-03T00:00:00Z,,,,,1973,,United States
http://www.wikidata.org/entity/Q1855794,Yu Jie,human,,1973-10-03T00:00:00Z,,,,,1973,,People's Republic of China
http://www.wikidata.org/entity/Q28811859,Marie-Ange Mushobekwa,human,,1973-12-19T00:00:00Z,,,,,1973,,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q5953153,Sayed Ziaoddin Nabavi,human,,1973-12-21T00:00:00Z,,,,,1973,,Iran
http://www.wikidata.org/entity/Q5958904,Reza Shahabi,human,,1973-01-01T00:00:00Z,,,,,1973,,Iran
http://www.wikidata.org/entity/Q2192724,Tipu Sultan,human,,1973-01-01T00:00:00Z,,,,,1973,,Bangladesh
http://www.wikidata.org/entity/Q63314258,Murder of Santos Rodriguez,murder,,,,,1973-07-24T00:00:00Z,,1973,United States,
http://www.wikidata.org/entity/Q20195331,Ganna Yudkivska,human,,1973-07-05T00:00:00Z,,,,,1973,,Ukraine
http://www.wikidata.org/entity/Q20895591,Volodymyr Zhovtyak,human,,1973-06-03T00:00:00Z,,,,,1973,,Ukraine
http://www.wikidata.org/entity/Q24837835,Wu Gan,human,,1973-02-14T00:00:00Z,,,,,1973,,People's Republic of China
http://www.wikidata.org/entity/Q376231,Stanislav Markelov,human,,1974-05-20T00:00:00Z,,,,,1974,,Russia
http://www.wikidata.org/entity/Q376231,Stanislav Markelov,human,,1974-05-20T00:00:00Z,,,,,1974,,Soviet Union
http://www.wikidata.org/entity/Q3566512,Washington Office on Latin America,nonprofit organization,,,1974-01-01T00:00:00Z,,,,1974,United States,
http://www.wikidata.org/entity/Q3273940,Malari incident,riot,,,,1974-01-15T00:00:00Z,,,1974,Indonesia,
http://www.wikidata.org/entity/Q3273940,Malari incident,demonstration,,,,1974-01-15T00:00:00Z,,,1974,Indonesia,
http://www.wikidata.org/entity/Q3273940,Malari incident,student protest,,,,1974-01-15T00:00:00Z,,,1974,Indonesia,
http://www.wikidata.org/entity/Q4576331,1974 in LGBT rights,LGBT rights by year,,,,,1974-01-01T00:00:00Z,,1974,,
http://www.wikidata.org/entity/Q4645334,8th Day Center for Justice,nonprofit organization,,,1974-01-01T00:00:00Z,,,,1974,United States,
http://www.wikidata.org/entity/Q4645334,8th Day Center for Justice,advocacy group,,,1974-01-01T00:00:00Z,,,,1974,United States,
http://www.wikidata.org/entity/Q4941162,Galima Bukharbaeva,human,,1974-07-07T00:00:00Z,,,,,1974,,Uzbekistan
http://www.wikidata.org/entity/Q5249479,Declaration on the Protection of Women and Children in Emergency and Armed Conflict,United Nations General Assembly resolution,,,,,,1974-12-14T00:00:00Z,1974,,
http://www.wikidata.org/entity/Q6485256,Shadi Sadr,human,,1974-01-01T00:00:00Z,,,,,1974,,Iran
http://www.wikidata.org/entity/Q7822710,Tony Kgoroge,human,,1974-04-21T00:00:00Z,,,,,1974,,South Africa
http://www.wikidata.org/entity/Q6798436,Mazen Darwish,human,,1974-11-01T00:00:00Z,,,,,1974,,Syria
http://www.wikidata.org/entity/Q5642308,Halil Savda,human,,1974-01-01T00:00:00Z,,,,,1974,,Turkey
http://www.wikidata.org/entity/Q6974695,National Organization of Sahrawi Women,organization,,,1974-01-01T00:00:00Z,,,,1974,Algeria,
http://www.wikidata.org/entity/Q17070671,National Commission for the Protection of Human Subjects of Biomedical and Behavioral Research,organization,,,1974-01-01T00:00:00Z,,,,1974,,
http://www.wikidata.org/entity/Q17070671,National Commission for the Protection of Human Subjects of Biomedical and Behavioral Research,commission,,,1974-01-01T00:00:00Z,,,,1974,,
http://www.wikidata.org/entity/Q1660982,Incomindios Switzerland,human rights organization,,,1974-01-01T00:00:00Z,,,,1974,Switzerland,
http://www.wikidata.org/entity/Q6202179,Jineth Bedoya Lima,human,,1974-01-01T00:00:00Z,,,,,1974,,Colombia
http://www.wikidata.org/entity/Q28665635,Mary Wagner,human,,1974-02-12T00:00:00Z,,,,,1974,,Canada
http://www.wikidata.org/entity/Q29390046,Stella Nyanzi,human,,1974-06-16T00:00:00Z,,,,,1974,,Uganda
http://www.wikidata.org/entity/Q18021082,Isabel da Costa Ferreira,human,,1974-04-15T00:00:00Z,,,,,1974,,Timor-Leste
http://www.wikidata.org/entity/Q5954067,Mohammad Davari,human,,1974-01-01T00:00:00Z,,,,,1974,,Iran
http://www.wikidata.org/entity/Q1568145,Hafsat Abiola,human,,1974-08-21T00:00:00Z,,,,,1974,,Nigeria
http://www.wikidata.org/entity/Q1706411,Dhondup Wangchen,human,,1974-10-17T00:00:00Z,,,,,1974,,People's Republic of China
http://www.wikidata.org/entity/Q62070707,Nassima al-Sadah,human,,1974-08-13T00:00:00Z,,,,,1974,,Saudi Arabia
http://www.wikidata.org/entity/Q22279938,Ben Rawlence,human,,1974-09-01T00:00:00Z,,,,,1974,,United Kingdom
http://www.wikidata.org/entity/Q156017,Operation Condor,political repression,,,,1975-11-25T00:00:00Z,,,1975,United States,
http://www.wikidata.org/entity/Q156017,Operation Condor,political repression,,,,1975-11-25T00:00:00Z,,,1975,Uruguay,
http://www.wikidata.org/entity/Q156017,Operation Condor,political repression,,,,1975-11-25T00:00:00Z,,,1975,Brazil,
http://www.wikidata.org/entity/Q156017,Operation Condor,political repression,,,,1975-11-25T00:00:00Z,,,1975,Chile,
http://www.wikidata.org/entity/Q156017,Operation Condor,political repression,,,,1975-11-25T00:00:00Z,,,1975,Argentina,
http://www.wikidata.org/entity/Q156017,Operation Condor,political repression,,,,1975-11-25T00:00:00Z,,,1975,Paraguay,
http://www.wikidata.org/entity/Q156017,Operation Condor,political repression,,,,1975-11-25T00:00:00Z,,,1975,Bolivia,
http://www.wikidata.org/entity/Q4292177,Camilo Mejía,human,,1975-08-28T00:00:00Z,,,,,1975,,Nicaragua
http://www.wikidata.org/entity/Q2885072,Cambodian genocide,mass murder,,,,1975-04-17T00:00:00Z,1970-01-01T00:00:00Z,,1975,Cambodia,
http://www.wikidata.org/entity/Q2885072,Cambodian genocide,autogenocide,,,,1975-04-17T00:00:00Z,1970-01-01T00:00:00Z,,1975,Cambodia,
http://www.wikidata.org/entity/Q4068995,Elvira Arellano,human,,1975-01-01T00:00:00Z,,,,,1975,,Mexico
http://www.wikidata.org/entity/Q618671,Mohammed al-Ajami,human,,1975-12-24T00:00:00Z,,,,,1975,,Qatar
http://www.wikidata.org/entity/Q3461219,Saeed Malekpour,human,,1975-05-01T00:00:00Z,,,,,1975,,Iran
http://www.wikidata.org/entity/Q4576884,1975 in LGBT rights,LGBT rights by year,,,,,1975-01-01T00:00:00Z,,1975,,
http://www.wikidata.org/entity/Q7561677,Soni Sori,human,,1975-01-01T00:00:00Z,,,,,1975,,India
http://www.wikidata.org/entity/Q5176564,Council on Hemispheric Affairs,organization,,,1975-01-01T00:00:00Z,,,,1975,United States,
http://www.wikidata.org/entity/Q12663215,Lithuanian Helsinki Group,organization,,,1975-01-01T00:00:00Z,,,,1975,,
http://www.wikidata.org/entity/Q12663215,Lithuanian Helsinki Group,Helsinki Committee for Human Rights,,,1975-01-01T00:00:00Z,,,,1975,,
http://www.wikidata.org/entity/Q1362305,Hossein Derakhshan,human,,1975-01-07T00:00:00Z,,,,,1975,,Canada
http://www.wikidata.org/entity/Q1362305,Hossein Derakhshan,human,,1975-01-07T00:00:00Z,,,,,1975,,Iran
http://www.wikidata.org/entity/Q9373254,Faithful Ruslan,literary work,,,,,,1975-01-01T00:00:00Z,1975,,
http://www.wikidata.org/entity/Q5660157,Agrupación de Familiares de Detenidos Desaparecidos,organization,,,1975-01-01T00:00:00Z,,,,1975,,
http://www.wikidata.org/entity/Q5660157,Agrupación de Familiares de Detenidos Desaparecidos,voluntary association,,,1975-01-01T00:00:00Z,,,,1975,,
http://www.wikidata.org/entity/Q1390288,Farzad Kamangar,human,,1975-01-01T00:00:00Z,,,,,1975,,Iran
http://www.wikidata.org/entity/Q15993017,Jaime Guadalupe González Domínguez,human,,1975-01-01T00:00:00Z,,,,,1975,,Mexico
http://www.wikidata.org/entity/Q6974573,National Network for Youth,organization,,,1975-01-01T00:00:00Z,,,,1975,United States,
http://www.wikidata.org/entity/Q16215184,Shenna Bellows,human,,1975-03-23T00:00:00Z,,,,,1975,,United States
http://www.wikidata.org/entity/Q29877263,"World Conference on Women, 1975",convention,,,1975-01-01T00:00:00Z,1975-06-19T00:00:00Z,1975-01-01T00:00:00Z,,1975,,
http://www.wikidata.org/entity/Q41768539,Agnes Atim Apea,human,,1975-01-01T00:00:00Z,,,,,1975,,Uganda
http://www.wikidata.org/entity/Q19830022,Sabeen Mehmud,human,,1975-06-20T00:00:00Z,,,,,1975,,Pakistan
http://www.wikidata.org/entity/Q2093278,Birtukan Mideksa,human,,1975-01-01T00:00:00Z,,,,,1975,,Ethiopia
http://www.wikidata.org/entity/Q22342547,Darya Safai,human,,1975-04-07T00:00:00Z,,,,,1975,,Belgium
http://www.wikidata.org/entity/Q108772867,Tiwagorn Withiton,human,,1975-10-31T00:00:00Z,,,,,1975,,Thailand
http://www.wikidata.org/entity/Q109612256,Tomasz Tuczapski,human,,1975-02-26T00:00:00Z,,,,,1975,,Poland
http://www.wikidata.org/entity/Q155979,Alexei Navalny,human,,1976-06-04T00:00:00Z,,,,,1976,,Russia
http://www.wikidata.org/entity/Q155979,Alexei Navalny,human,,1976-06-04T00:00:00Z,,,,,1976,,Soviet Union
http://www.wikidata.org/entity/Q31696,Bruno Kreisky Award for Services to Human Rights,peace award,,,1976-01-01T00:00:00Z,,,,1976,Austria,
http://www.wikidata.org/entity/Q31696,Bruno Kreisky Award for Services to Human Rights,human rights award,,,1976-01-01T00:00:00Z,,,,1976,Austria,
http://www.wikidata.org/entity/Q466322,Thor Halvorssen Mendoza,human,,1976-03-09T00:00:00Z,,,,,1976,,Venezuela
http://www.wikidata.org/entity/Q3240674,Tunisian Human Rights League,organization,,,1976-01-01T00:00:00Z,,,,1976,Tunisia,
http://www.wikidata.org/entity/Q2630055,Ukrainian Helsinki Group,non-governmental organization,,,1976-11-09T00:00:00Z,,,,1976,Ukraine,
http://www.wikidata.org/entity/Q2630055,Ukrainian Helsinki Group,Helsinki Committee for Human Rights,,,1976-11-09T00:00:00Z,,,,1976,Ukraine,
http://www.wikidata.org/entity/Q2630398,Moscow Helsinki Group,organization,,,1976-01-01T00:00:00Z,,,,1976,Russia,
http://www.wikidata.org/entity/Q2630398,Moscow Helsinki Group,Helsinki Committee for Human Rights,,,1976-01-01T00:00:00Z,,,,1976,Russia,
http://www.wikidata.org/entity/Q2995758,Pavał Sieviaryniec,human,,1976-12-30T00:00:00Z,,,,,1976,,Belarus
http://www.wikidata.org/entity/Q640810,National Coalition to Abolish the Death Penalty,nonprofit organization,,,1976-01-01T00:00:00Z,,,,1976,United States,
http://www.wikidata.org/entity/Q4577380,1976 in LGBT rights,LGBT rights by year,,,,,1976-01-01T00:00:00Z,,1976,,
http://www.wikidata.org/entity/Q770764,United Nations Human Rights Committee,committee,,,1976-01-01T00:00:00Z,,,,1976,,
http://www.wikidata.org/entity/Q770764,United Nations Human Rights Committee,human rights organization,,,1976-01-01T00:00:00Z,,,,1976,,
http://www.wikidata.org/entity/Q770764,United Nations Human Rights Committee,organization established by the United Nations,,,1976-01-01T00:00:00Z,,,,1976,,
http://www.wikidata.org/entity/Q770764,United Nations Human Rights Committee,treaty-based human rights body,,,1976-01-01T00:00:00Z,,,,1976,,
http://www.wikidata.org/entity/Q14957123,Bukola Oriola,human,,1976-01-01T00:00:00Z,,,,,1976,,United States
http://www.wikidata.org/entity/Q1328217,list of juvenile offenders executed in the United States,Wikimedia list article,,,,,1976-01-01T00:00:00Z,,1976,,
http://www.wikidata.org/entity/Q7933586,Virak Ou,human,,1976-01-07T00:00:00Z,,,,,1976,,Cambodia
http://www.wikidata.org/entity/Q26699968,Proshika,organization,,,1976-01-01T00:00:00Z,,,,1976,Bangladesh,
http://www.wikidata.org/entity/Q15906397,Wang Quanzhang,human,,1976-02-15T00:00:00Z,,,,,1976,,People's Republic of China
http://www.wikidata.org/entity/Q7165797,People's Union for Civil Liberties,organization,,,1976-01-01T00:00:00Z,,,,1976,,
http://www.wikidata.org/entity/Q1971390,Igor Vinyavsky,human,,1976-05-22T00:00:00Z,,,,,1976,,Kazakhstan
http://www.wikidata.org/entity/Q7421577,Sara Bronfman,human,,1976-11-21T00:00:00Z,,,,,1976,,United States
http://www.wikidata.org/entity/Q5855823,Q5855823,voluntary association,,,1976-09-01T00:00:00Z,,,,1976,Argentina,
http://www.wikidata.org/entity/Q1907348,Thammasat University massacre,massacre,,,,,1976-10-06T00:00:00Z,,1976,Thailand,
http://www.wikidata.org/entity/Q33037293,Razia Al-Mutawakil,human,,1976-04-12T00:00:00Z,,,,,1976,,Yemen
http://www.wikidata.org/entity/Q37788283,Alek Dzhabrailov,human,,1976-08-11T00:00:00Z,,,,,1976,,
http://www.wikidata.org/entity/Q7278917,Race Relations Act 1976,Public General Act of the Parliament of the United Kingdom,,,,,,1976-01-01T00:00:00Z,1976,United Kingdom,
http://www.wikidata.org/entity/Q5989545,Idrak Abbasov,human,,1976-05-03T00:00:00Z,,,,,1976,,Azerbaijan
http://www.wikidata.org/entity/Q2273691,International Year of the Child,event,,,1976-12-21T00:00:00Z,,1979-01-01T00:00:00Z,,1976,,
http://www.wikidata.org/entity/Q2273691,International Year of the Child,International Year,,,1976-12-21T00:00:00Z,,1979-01-01T00:00:00Z,,1976,,
http://www.wikidata.org/entity/Q20874678,Simple Justice,literary work,,,,,,1976-01-01T00:00:00Z,1976,,
http://www.wikidata.org/entity/Q25457407,Anis Hidayah,human,,1976-11-07T00:00:00Z,,,,,1976,,Indonesia
http://www.wikidata.org/entity/Q389117,Ahmad Batebi,human,,1977-07-25T00:00:00Z,,,,,1977,,Iran
http://www.wikidata.org/entity/Q24895,Sattar Beheshti,human,,1977-01-01T00:00:00Z,,,,,1977,,Iran
http://www.wikidata.org/entity/Q2986411,Canadian Human Rights Commission,human rights commission,,,1977-01-01T00:00:00Z,,,,1977,Canada,
http://www.wikidata.org/entity/Q2741760,Deeyah Khan,human,,1977-08-07T00:00:00Z,,,,,1977,,Norway
http://www.wikidata.org/entity/Q713923,Sergei Udaltsov,human,,1977-02-16T00:00:00Z,,,,,1977,,Russia
http://www.wikidata.org/entity/Q713923,Sergei Udaltsov,human,,1977-02-16T00:00:00Z,,,,,1977,,Soviet Union
http://www.wikidata.org/entity/Q683260,Christian Solidarity International,international organization,,,1977-01-01T00:00:00Z,,,,1977,,
http://www.wikidata.org/entity/Q3412748,Quaker United Nations Office,organization,,,1977-01-01T00:00:00Z,,,,1977,United States,
http://www.wikidata.org/entity/Q3412748,Quaker United Nations Office,organization,,,1977-01-01T00:00:00Z,,,,1977,Switzerland,
http://www.wikidata.org/entity/Q4353862,Jyri Jaakkola,human,,1977-02-11T00:00:00Z,,,,,1977,,Finland
http://www.wikidata.org/entity/Q4577893,1977 in LGBT rights,LGBT rights by year,,,,,1977-01-01T00:00:00Z,,1977,,
http://www.wikidata.org/entity/Q4695703,Ahmed Abdul Khaleq,human,,1977-01-01T00:00:00Z,,,,,1977,,United Arab Emirates
http://www.wikidata.org/entity/Q727121,Mothers of the Plaza de Mayo,women's organization,,,1977-01-01T00:00:00Z,,,,1977,Argentina,
http://www.wikidata.org/entity/Q727121,Mothers of the Plaza de Mayo,human rights organization,,,1977-01-01T00:00:00Z,,,,1977,Argentina,
http://www.wikidata.org/entity/Q729362,Charter 77,civil rights movement,,,1977-01-01T00:00:00Z,,,,1977,Czechoslovakia,
http://www.wikidata.org/entity/Q5110154,Christian Solidarity Worldwide,organization,,,1977-01-01T00:00:00Z,,,,1977,United Kingdom,
http://www.wikidata.org/entity/Q5110154,Christian Solidarity Worldwide,charitable organization,,,1977-01-01T00:00:00Z,,,,1977,United Kingdom,
http://www.wikidata.org/entity/Q5110154,Christian Solidarity Worldwide,Christian organization,,,1977-01-01T00:00:00Z,,,,1977,United Kingdom,
http://www.wikidata.org/entity/Q7496013,Shibal Ibrahim,human,,1977-01-01T00:00:00Z,,,,,1977,,Syria
http://www.wikidata.org/entity/Q5030145,Canadian Human Rights Tribunal,tribunal,,,1977-01-01T00:00:00Z,,,,1977,Canada,
http://www.wikidata.org/entity/Q5234614,David Haigh,human,,1977-07-17T00:00:00Z,,,,,1977,,United Kingdom
http://www.wikidata.org/entity/Q6721039,Maajid Nawaz,human,,1977-11-02T00:00:00Z,,,,,1977,,United Kingdom
http://www.wikidata.org/entity/Q7928901,Vigil India Movement,nonprofit organization,,,1977-01-01T00:00:00Z,,,,1977,,
http://www.wikidata.org/entity/Q6926637,Movement for Defense of Human and Civic Rights,organization,,,1977-01-01T00:00:00Z,,,,1977,Poland,
http://www.wikidata.org/entity/Q6969817,Nathaniel Raymond,human,,1977-11-11T00:00:00Z,,,,,1977,,United States
http://www.wikidata.org/entity/Q7070159,Nurmemet Yasin,human,,1977-01-01T00:00:00Z,,,,,1977,,People's Republic of China
http://www.wikidata.org/entity/Q16211377,Bridget Perrier,human,,1977-01-01T00:00:00Z,,,,,1977,,Canada
http://www.wikidata.org/entity/Q5889020,Home for Human Rights,human rights organization,,,1977-01-01T00:00:00Z,,,,1977,,
http://www.wikidata.org/entity/Q5937427,Human Rights Commission,human rights commission,,,1977-01-01T00:00:00Z,,,,1977,New Zealand,
http://www.wikidata.org/entity/Q5937427,Human Rights Commission,Independent Crown Entity,,,1977-01-01T00:00:00Z,,,,1977,New Zealand,
http://www.wikidata.org/entity/Q30106075,Carmen Perez,human,,1977-01-21T00:00:00Z,,,,,1977,,
http://www.wikidata.org/entity/Q52513035,Fauziya Kassindja,human,,1977-01-01T00:00:00Z,,,,,1977,,Togo
http://www.wikidata.org/entity/Q2027161,Baha Mousa,human,,1977-01-01T00:00:00Z,,,,,1977,,Iraq
http://www.wikidata.org/entity/Q2229133,Protocol I,protocol,,,,,1977-01-01T00:00:00Z,1977-06-08T00:00:00Z,1977,,
http://www.wikidata.org/entity/Q55754292,Carrie Goldberg,human,,1977-01-01T00:00:00Z,,,,,1977,,United States
http://www.wikidata.org/entity/Q2401715,Protocol II,treaty,,,,,1977-01-01T00:00:00Z,1977-06-08T00:00:00Z,1977,Vatican City,
http://www.wikidata.org/entity/Q2401715,Protocol II,protocol,,,,,1977-01-01T00:00:00Z,1977-06-08T00:00:00Z,1977,Vatican City,
http://www.wikidata.org/entity/Q187052,Human Rights Watch,nonprofit organization,,,1978-01-01T00:00:00Z,,,,1978,United States,
http://www.wikidata.org/entity/Q187052,Human Rights Watch,international non-governmental organization,,,1978-01-01T00:00:00Z,,,,1978,United States,
http://www.wikidata.org/entity/Q187052,Human Rights Watch,human rights organization,,,1978-01-01T00:00:00Z,,,,1978,United States,
http://www.wikidata.org/entity/Q187052,Human Rights Watch,Undesirable foreign organization in Russia,,,1978-01-01T00:00:00Z,,,,1978,United States,
http://www.wikidata.org/entity/Q3143126,Human Rights First,nonprofit organization,,,1978-01-01T00:00:00Z,,,,1978,United States,
http://www.wikidata.org/entity/Q4178958,Committee for the Defense of the Unjustly Prosecuted,voluntary association,,,1978-04-27T00:00:00Z,,,,1978,Czech Republic,
http://www.wikidata.org/entity/Q4178958,Committee for the Defense of the Unjustly Prosecuted,voluntary association,,,1978-04-27T00:00:00Z,,,,1978,Czechoslovakia,
http://www.wikidata.org/entity/Q672781,Helsinki Watch,non-governmental organization,,,1978-01-01T00:00:00Z,,,,1978,,
http://www.wikidata.org/entity/Q4578406,1978 in LGBT rights,LGBT rights by year,,,,,1978-01-01T00:00:00Z,,1978,,
http://www.wikidata.org/entity/Q4685794,Adrián Silva Moreno,human,,1978-08-26T00:00:00Z,,,,,1978,,Mexico
http://www.wikidata.org/entity/Q4881000,Behrouz Javid-Tehrani,human,,1978-12-26T00:00:00Z,,,,,1978,,Iran
http://www.wikidata.org/entity/Q5027756,Campaign Life Coalition,organization,,,1978-01-01T00:00:00Z,,,,1978,Canada,
http://www.wikidata.org/entity/Q6533207,Q6533207,human rights award,,,1978-01-01T00:00:00Z,,,,1978,United States,
http://www.wikidata.org/entity/Q1280085,Ebrima Manneh,human,,1978-02-18T00:00:00Z,,,,,1978,,The Gambia
http://www.wikidata.org/entity/Q3479824,Serkalem Fasil,human,,1978-01-01T00:00:00Z,,,,,1978,,Ethiopia
http://www.wikidata.org/entity/Q6721039,Maajid Nawaz,human,,1978-01-01T00:00:00Z,,,,,1978,,United Kingdom
http://www.wikidata.org/entity/Q27057565,Hossam Bahgat,human,,1978-01-01T00:00:00Z,,,,,1978,,Egypt
http://www.wikidata.org/entity/Q5570603,Global Rights,organization,,,1978-01-01T00:00:00Z,,,,1978,,
http://www.wikidata.org/entity/Q7245842,Prisoners Abroad,organization,,,1978-01-01T00:00:00Z,,,,1978,United Kingdom,
http://www.wikidata.org/entity/Q7245842,Prisoners Abroad,charitable organization,,,1978-01-01T00:00:00Z,,,,1978,United Kingdom,
http://www.wikidata.org/entity/Q16217418,Lilian Tintori,human,,1978-05-05T00:00:00Z,,,,,1978,,Italy
http://www.wikidata.org/entity/Q16217418,Lilian Tintori,human,,1978-05-05T00:00:00Z,,,,,1978,,Venezuela
http://www.wikidata.org/entity/Q16217533,Ali Mahmoud Othman,human,,1978-01-01T00:00:00Z,,,,,1978,,Syria
http://www.wikidata.org/entity/Q16217660,Tímea Nagy,human,,1978-01-01T00:00:00Z,,,,,1978,,Hungary
http://www.wikidata.org/entity/Q5912739,"Houchins v. KQED, Inc.",United States Supreme Court decision,,,,,,1978-06-26T00:00:00Z,1978,United States,
http://www.wikidata.org/entity/Q5937482,Ligue des Droits Humains,nonprofit organization,,,1978-07-24T00:00:00Z,,,,1978,Belgium,
http://www.wikidata.org/entity/Q5937482,Ligue des Droits Humains,human rights organization,,,1978-07-24T00:00:00Z,,,,1978,Belgium,
http://www.wikidata.org/entity/Q29515786,Saadet Özkan,human,,1978-06-15T00:00:00Z,,,,,1978,,Turkey
http://www.wikidata.org/entity/Q51120734,Phạm Đoan Trang,human,,1978-01-01T00:00:00Z,,,,,1978,,Vietnam
http://www.wikidata.org/entity/Q63379083,Ketty Nivyabandi,human,,1978-07-19T00:00:00Z,,,,,1978,,Burundi
http://www.wikidata.org/entity/Q65807984,Yelena Grigoryeva,human,,1978-01-01T00:00:00Z,,,,,1978,,Russia
http://www.wikidata.org/entity/Q65807984,Yelena Grigoryeva,human,,1978-01-01T00:00:00Z,,,,,1978,,Soviet Union
http://www.wikidata.org/entity/Q25163,Roberto Saviano,human,,1979-09-22T00:00:00Z,,,,,1979,,Italy
http://www.wikidata.org/entity/Q39472,Greensboro massacre,massacre,,,,,1979-11-03T00:00:00Z,,1979,United States,
http://www.wikidata.org/entity/Q104622,Tawakkol Karman,human,,1979-02-07T00:00:00Z,,,,,1979,,Yemen
http://www.wikidata.org/entity/Q205360,Muntadhar al-Zaidi,human,,1979-01-15T00:00:00Z,,,,,1979,,Iraq
http://www.wikidata.org/entity/Q205360,Muntadhar al-Zaidi,human,,1979-12-12T00:00:00Z,,,,,1979,,Iraq
http://www.wikidata.org/entity/Q445754,Manal al-Sharif,human,,1979-04-25T00:00:00Z,,,,,1979,,Saudi Arabia
http://www.wikidata.org/entity/Q2721423,Al-Haq,human rights organization,,,1979-01-01T00:00:00Z,,,,1979,Palestine,
http://www.wikidata.org/entity/Q2776489,New Israel Fund,nonprofit organization,,,1979-01-01T00:00:00Z,,,,1979,United States,
http://www.wikidata.org/entity/Q2867861,Moroccan Association of Human Rights,non-governmental organization,,,1979-06-24T00:00:00Z,,,,1979,Morocco,
http://www.wikidata.org/entity/Q3088008,Sarah Balabagan,human,,1979-08-16T00:00:00Z,,,,,1979,,Philippines
http://www.wikidata.org/entity/Q3117642,GISTI,organization,,,1979-01-01T00:00:00Z,,,,1979,France,
http://www.wikidata.org/entity/Q3117642,GISTI,nonprofit organization,,,1979-01-01T00:00:00Z,,,,1979,France,
http://www.wikidata.org/entity/Q519453,Frank Mugisha,human,,1979-06-17T00:00:00Z,,,,,1979,,Uganda
http://www.wikidata.org/entity/Q12251245,Waleed Abulkhair,human,,1979-06-17T00:00:00Z,,,,,1979,,Saudi Arabia
http://www.wikidata.org/entity/Q3315495,International Youth Year,event,,,1979-12-17T00:00:00Z,,1985-01-01T00:00:00Z,,1979,,
http://www.wikidata.org/entity/Q3315495,International Youth Year,International Year,,,1979-12-17T00:00:00Z,,1985-01-01T00:00:00Z,,1979,,
http://www.wikidata.org/entity/Q4507995,Engin Çeber,human,,1979-05-05T00:00:00Z,,,,,1979,,Turkey
http://www.wikidata.org/entity/Q4578961,1979 in LGBT rights,LGBT rights by year,,,,,1979-01-01T00:00:00Z,,1979,,
http://www.wikidata.org/entity/Q4766964,Anna Dolidze,human,,1979-10-26T00:00:00Z,,,,,1979,,Georgia
http://www.wikidata.org/entity/Q4879884,Been in the Storm So Long,written work,,,,,,1979-01-01T00:00:00Z,1979,,
http://www.wikidata.org/entity/Q965563,Buchtar Tabuni,human,,1979-05-10T00:00:00Z,,,,,1979,,Indonesia
http://www.wikidata.org/entity/Q6520693,Natalya Radina,human,,1979-05-03T00:00:00Z,,,,,1979,,Belarus
http://www.wikidata.org/entity/Q7763069,The Secret Policeman's Ball,benefit concert,,,,,1979-06-01T00:00:00Z,,1979,,
http://www.wikidata.org/entity/Q7876205,Nyi Nyi Lwin,human,,1979-06-19T00:00:00Z,,,,,1979,,Myanmar
