person,personLabel,birthDate,birthYear,deathDate,deathYear,citizenshipLabel
http://www.wikidata.org/entity/Q16090740,Mehran Marri,1973-03-24T00:00:00Z,1973,,,Pakistan
http://www.wikidata.org/entity/Q16091402,Lim Tae-hoon,1975-10-09T00:00:00Z,1975,,,South Korea
http://www.wikidata.org/entity/Q16094920,Park Rae-gun,1961-05-01T00:00:00Z,1961,,,South Korea
http://www.wikidata.org/entity/Q16106167,Sally Wishart Armstrong,1943-07-16T00:00:00Z,1943,,,Canada
http://www.wikidata.org/entity/Q16106547,Helen Bayes,1944-06-29T00:00:00Z,1944,,,
http://www.wikidata.org/entity/Q16120811,Andrew Eiva,1948-10-26T00:00:00Z,1948,,,United States
http://www.wikidata.org/entity/Q16132466,Haya Shalom,1944-12-04T00:00:00Z,1944,,,Israel
http://www.wikidata.org/entity/Q16139360,Q16139360,1958-01-01T00:00:00Z,1958,,,Thailand
http://www.wikidata.org/entity/Q16142975,Sev Ozdowski,1949-06-24T00:00:00Z,1949,,,Poland
http://www.wikidata.org/entity/Q16142975,Sev Ozdowski,1949-06-24T00:00:00Z,1949,,,Australia
http://www.wikidata.org/entity/Q16148118,Grace Akallo,1981-01-01T00:00:00Z,1981,,,Uganda
http://www.wikidata.org/entity/Q16148355,Mohammed Ahmed Abdallah,1953-01-01T00:00:00Z,1953,,,Sudan
http://www.wikidata.org/entity/Q16150414,Nusreta Sivac,1951-02-18T00:00:00Z,1951,,,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q16150836,Mudawi Ibrahim Adam,1956-01-01T00:00:00Z,1956,,,Sudan
http://www.wikidata.org/entity/Q16167213,Tapani Brotherus,1938-06-12T00:00:00Z,1938,,,Finland
http://www.wikidata.org/entity/Q16175064,Lee Gye-deok,1986-11-20T00:00:00Z,1986,,,South Korea
http://www.wikidata.org/entity/Q16178022,Q16178022,1983-09-04T00:00:00Z,1983,,,South Korea
http://www.wikidata.org/entity/Q16185553,George Rolph,1953-01-01T00:00:00Z,1953,,,United Kingdom
http://www.wikidata.org/entity/Q16186968,Xinyu Zhang,1955-03-05T00:00:00Z,1955,,,People's Republic of China
http://www.wikidata.org/entity/Q16190417,Tania Fiolleau,1971-01-01T00:00:00Z,1971,,,Canada
http://www.wikidata.org/entity/Q16191043,Manasi Pradhan,1962-10-04T00:00:00Z,1962,,,India
http://www.wikidata.org/entity/Q16194028,Elghalia Djimi,1961-05-28T00:00:00Z,1961,,,
http://www.wikidata.org/entity/Q16194865,Jenni Williams,1962-04-01T00:00:00Z,1962,,,Zimbabwe
http://www.wikidata.org/entity/Q16195523,Gamal Eid,1964-01-01T00:00:00Z,1964,,,Egypt
http://www.wikidata.org/entity/Q16195896,Ben Gunn,1965-01-01T00:00:00Z,1965,,,United Kingdom
http://www.wikidata.org/entity/Q16196631,Josephine Obiajulu Odumakin,1966-07-04T00:00:00Z,1966,,,Nigeria
http://www.wikidata.org/entity/Q16198271,Gladson Dungdung,1980-05-02T00:00:00Z,1980,,,
http://www.wikidata.org/entity/Q16200903,Normando Hernández González,1969-10-21T00:00:00Z,1969,,,Cuba
http://www.wikidata.org/entity/Q16206950,Shane Ryan,1969-05-13T00:00:00Z,1969,,,United Kingdom
http://www.wikidata.org/entity/Q16207902,Anja Mihr,1969-01-01T00:00:00Z,1969,,,Germany
http://www.wikidata.org/entity/Q16210958,Mohamed El Ghanem,2000-01-01T00:00:00Z,2000,,,Egypt
http://www.wikidata.org/entity/Q16211224,Benjamin Nolot,1976-01-01T00:00:00Z,1976,,,United States
http://www.wikidata.org/entity/Q16211377,Bridget Perrier,1977-01-01T00:00:00Z,1977,,,Canada
http://www.wikidata.org/entity/Q16211587,Jeong Kwang-il,1963-01-01T00:00:00Z,1963,,,North Korea
http://www.wikidata.org/entity/Q16212085,Maruti Bhapkar,1970-06-02T00:00:00Z,1970,,,India
http://www.wikidata.org/entity/Q16214629,Stephanie Sinclair,1973-01-01T00:00:00Z,1973,,,United States
http://www.wikidata.org/entity/Q16217418,Lilian Tintori,1978-05-05T00:00:00Z,1978,,,Italy
http://www.wikidata.org/entity/Q16217418,Lilian Tintori,1978-05-05T00:00:00Z,1978,,,Venezuela
http://www.wikidata.org/entity/Q16217660,Tímea Nagy,1978-01-01T00:00:00Z,1978,,,Hungary
http://www.wikidata.org/entity/Q16221452,Mohammad Shafiq Hamdam,1981-01-01T00:00:00Z,1981,,,Afghanistan
http://www.wikidata.org/entity/Q16221821,Kat Banyard,1982-01-01T00:00:00Z,1982,,,United Kingdom
http://www.wikidata.org/entity/Q16222165,Hugh Evans,1983-03-04T00:00:00Z,1983,,,Australia
http://www.wikidata.org/entity/Q16223653,Laura Hannant,1985-01-01T00:00:00Z,1985,,,Canada
http://www.wikidata.org/entity/Q16224508,Seven Graham,1969-04-01T00:00:00Z,1969,,,United Kingdom
http://www.wikidata.org/entity/Q16225658,Eric Heinze,1961-01-01T00:00:00Z,1961,,,United Kingdom
http://www.wikidata.org/entity/Q16231339,Hanna Jaff,1986-11-04T00:00:00Z,1986,,,Mexico
http://www.wikidata.org/entity/Q16232248,Anahit Manasyan,1988-06-24T00:00:00Z,1988,,,Armenia
http://www.wikidata.org/entity/Q16232283,Jaclyn Miles,1988-01-01T00:00:00Z,1988,,,
http://www.wikidata.org/entity/Q16233003,Ti-Anna Wang,1989-01-01T00:00:00Z,1989,,,People's Republic of China
http://www.wikidata.org/entity/Q16239550,Bob Fu,1968-01-01T00:00:00Z,1968,,,United States
http://www.wikidata.org/entity/Q16239550,Bob Fu,1968-01-01T00:00:00Z,1968,,,People's Republic of China
http://www.wikidata.org/entity/Q16239776,Liu Dejun,1976-01-01T00:00:00Z,1976,,,People's Republic of China
http://www.wikidata.org/entity/Q16257753,Maire Leadbeater,1945-10-19T00:00:00Z,1945,,,New Zealand
http://www.wikidata.org/entity/Q16269655,Eulalie Nibizi,1960-06-24T00:00:00Z,1960,,,Burundi
http://www.wikidata.org/entity/Q16298657,Daniel Arzola,1989-05-06T00:00:00Z,1989,,,Venezuela
http://www.wikidata.org/entity/Q16300923,Jorge Guerrero de la Torre,1970-05-10T00:00:00Z,1970,,,Mexico
http://www.wikidata.org/entity/Q16499848,Julie Su,1969-02-19T00:00:00Z,1969,,,United States
http://www.wikidata.org/entity/Q16535533,Sergey Baranov,1974-11-25T00:00:00Z,1974,,,Czech Republic
http://www.wikidata.org/entity/Q16543585,Carmen Hertz,1945-06-19T00:00:00Z,1945,,,Chile
http://www.wikidata.org/entity/Q16556733,Diane Marie Rodriguez Zambrano,1982-03-16T00:00:00Z,1982,,,Ecuador
http://www.wikidata.org/entity/Q16563208,Jim Boyce,1941-12-14T00:00:00Z,1941,,,Australia
http://www.wikidata.org/entity/Q16582230,Jorge López Sologaistoa,1969-08-03T00:00:00Z,1969,,,Guatemala
http://www.wikidata.org/entity/Q16628415,Q16628415,1930-11-18T00:00:00Z,1930,,,Russia
http://www.wikidata.org/entity/Q16628415,Q16628415,1930-11-18T00:00:00Z,1930,,,Soviet Union
http://www.wikidata.org/entity/Q16670783,Mangala Sharma,1969-01-01T00:00:00Z,1969,,,United States
http://www.wikidata.org/entity/Q16670783,Mangala Sharma,1969-01-01T00:00:00Z,1969,,,Bhutan
http://www.wikidata.org/entity/Q16727296,Ifrah Ahmed,1989-01-01T00:00:00Z,1989,,,Ireland
http://www.wikidata.org/entity/Q16727296,Ifrah Ahmed,1989-01-01T00:00:00Z,1989,,,Somalia
http://www.wikidata.org/entity/Q16727597,Catalina Botero Marino,1965-09-07T00:00:00Z,1965,,,Colombia
http://www.wikidata.org/entity/Q28136771,Francisco Aguirre-Velasquez,,,,,
http://www.wikidata.org/entity/Q28715819,Easa Hamid al-Hamid,,,,,Saudi Arabia
http://www.wikidata.org/entity/Q28791085,Anriette Esterhuysen,,,,,
http://www.wikidata.org/entity/Q28822980,Eleanor Moody-Shepherd,,,,,
http://www.wikidata.org/entity/Q28829090,Mohna Ansari,,,,,Nepal
http://www.wikidata.org/entity/Q28839611,Anjhula Mya Singh Bais,,,,,United States
http://www.wikidata.org/entity/Q28973035,Diana Nammi,,,,,United Kingdom
http://www.wikidata.org/entity/Q28973035,Diana Nammi,,,,,Iran
http://www.wikidata.org/entity/Q28973056,Dwi Rubiyanti Kholifah,,,,,Indonesia
http://www.wikidata.org/entity/Q29109777,Ana Oliveira,,,,,
http://www.wikidata.org/entity/Q29914464,Mohamed Zaree,,,,,Egypt
http://www.wikidata.org/entity/Q28092930,Golrokh Ebrahimi Iraee,1980-01-01T00:00:00Z,1980,,,Iran
http://www.wikidata.org/entity/Q28151671,Salamat Azimi,1965-01-01T00:00:00Z,1965,,,Afghanistan
http://www.wikidata.org/entity/Q28170054,Khurram Parvez,1977-01-01T00:00:00Z,1977,,,India
http://www.wikidata.org/entity/Q28186985,Ge Yongxi,1974-03-05T00:00:00Z,1974,,,People's Republic of China
http://www.wikidata.org/entity/Q28208999,Empar Bria Pelufo,1953-01-01T00:00:00Z,1953,,,Spain
http://www.wikidata.org/entity/Q28230074,Julieta Paredes Carvajal,1967-01-01T00:00:00Z,1967,,,Bolivia
http://www.wikidata.org/entity/Q28378736,Nélida Moro,2000-01-01T00:00:00Z,2000,,,Argentina
http://www.wikidata.org/entity/Q28410703,Q28410703,1971-06-24T00:00:00Z,1971,,,Taiwan
http://www.wikidata.org/entity/Q28465209,Zineb Benani,1940-01-01T00:00:00Z,1940,,,Morocco
http://www.wikidata.org/entity/Q28465297,Amir Ahmad Nasr,1986-01-01T00:00:00Z,1986,,,Sudan
http://www.wikidata.org/entity/Q28478246,Sara Curruchich,1993-07-25T00:00:00Z,1993,,,Guatemala
http://www.wikidata.org/entity/Q28496646,Andrey Buzarov,1984-11-07T00:00:00Z,1984,,,Ukraine
http://www.wikidata.org/entity/Q28528132,Azza Soliman,1968-01-01T00:00:00Z,1968,,,Egypt
http://www.wikidata.org/entity/Q28536831,Cordell Cleare,2000-01-01T00:00:00Z,2000,,,United States
http://www.wikidata.org/entity/Q28544151,Lucy Kurien,1956-06-01T00:00:00Z,1956,,,India
http://www.wikidata.org/entity/Q28598877,Vardan Harutyunyan,1961-02-03T00:00:00Z,1961,,,Armenia
http://www.wikidata.org/entity/Q28678025,Djamila Ribeiro,1980-08-01T00:00:00Z,1980,,,Brazil
http://www.wikidata.org/entity/Q28700728,Lionel Rosenblatt,1943-12-10T00:00:00Z,1943,,,United States
http://www.wikidata.org/entity/Q28701997,Q28701997,1953-09-09T00:00:00Z,1953,,,
http://www.wikidata.org/entity/Q28717714,Alexandru Monciu-Sudinski,1944-07-13T00:00:00Z,1944,,,Sweden
http://www.wikidata.org/entity/Q28717714,Alexandru Monciu-Sudinski,1944-07-13T00:00:00Z,1944,,,Romania
http://www.wikidata.org/entity/Q28839688,Martin Lessenthin,1957-07-15T00:00:00Z,1957,,,
http://www.wikidata.org/entity/Q28839790,Trần Thị Nga,1977-04-28T00:00:00Z,1977,,,Vietnam
http://www.wikidata.org/entity/Q28864760,Debi Cornwall,1973-01-01T00:00:00Z,1973,,,United States
http://www.wikidata.org/entity/Q28869630,Canan Arın,1942-01-01T00:00:00Z,1942,,,Turkey
http://www.wikidata.org/entity/Q28873095,Velma Šarić,1979-04-08T00:00:00Z,1979,,,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q28873095,Velma Šarić,1979-04-08T00:00:00Z,1979,,,Socialist Federal Republic of Yugoslavia
http://www.wikidata.org/entity/Q28911868,Sheema Kermani,1951-01-16T00:00:00Z,1951,,,Pakistan
http://www.wikidata.org/entity/Q28921779,Bela Bhatia,1963-01-01T00:00:00Z,1963,,,India
http://www.wikidata.org/entity/Q28937036,Malini Subramaniam,1964-01-01T00:00:00Z,1964,,,India
http://www.wikidata.org/entity/Q28955056,Mehman Huseynov,1989-11-24T00:00:00Z,1989,,,Azerbaijan
http://www.wikidata.org/entity/Q28969218,Elaine Pearson,1975-01-01T00:00:00Z,1975,,,
http://www.wikidata.org/entity/Q28972830,Wai Wai Nu,1987-01-01T00:00:00Z,1987,,,Myanmar
http://www.wikidata.org/entity/Q29037139,Fatma Bostan Ünsal,1965-01-01T00:00:00Z,1965,,,Turkey
http://www.wikidata.org/entity/Q29043031,Elia Espen,1931-07-03T00:00:00Z,1931,,,Argentina
http://www.wikidata.org/entity/Q29122176,Vilma Núñez de Escorcia,1938-11-25T00:00:00Z,1938,,,Nicaragua
http://www.wikidata.org/entity/Q29122428,Norma Ledezma Ortega,1966-11-22T00:00:00Z,1966,,,Mexico
http://www.wikidata.org/entity/Q29174838,François Audet,1972-01-01T00:00:00Z,1972,,,Canada
http://www.wikidata.org/entity/Q29359663,Manizha,1991-07-08T00:00:00Z,1991,,,Russia
http://www.wikidata.org/entity/Q29390046,Stella Nyanzi,1974-06-16T00:00:00Z,1974,,,Uganda
http://www.wikidata.org/entity/Q29404758,Tamara Sujú,1966-04-17T00:00:00Z,1966,,,Venezuela
http://www.wikidata.org/entity/Q29419595,Pety Guerrero,1945-06-11T00:00:00Z,1945,,,Mexico
http://www.wikidata.org/entity/Q29465972,Olga Cabrera Hansen,1935-01-13T00:00:00Z,1935,,,Argentina
http://www.wikidata.org/entity/Q29466121,Sandya Eknaligoda,2000-01-01T00:00:00Z,2000,,,Sri Lanka
http://www.wikidata.org/entity/Q29514945,Ruben Wagensberg,1986-09-10T00:00:00Z,1986,,,Spain
http://www.wikidata.org/entity/Q29515786,Saadet Özkan,1978-06-15T00:00:00Z,1978,,,Turkey
http://www.wikidata.org/entity/Q29541389,Marcelo Pollack,1966-01-01T00:00:00Z,1966,,,
http://www.wikidata.org/entity/Q29560770,Roman Matys,1978-07-28T00:00:00Z,1978,,,Ukraine
http://www.wikidata.org/entity/Q29569937,Victor Mukasa,1975-08-16T00:00:00Z,1975,,,Uganda
http://www.wikidata.org/entity/Q29919884,Aureo José António Sávio,1950-01-01T00:00:00Z,1950,,,Timor-Leste
http://www.wikidata.org/entity/Q29957265,Jacinta Correia da Costa,1973-01-01T00:00:00Z,1973,,,Timor-Leste
http://www.wikidata.org/entity/Q30077420,Tur Muhammet,1963-01-01T00:00:00Z,1963,,,People's Republic of China
http://www.wikidata.org/entity/Q30123142,Vithika Yadav,1980-12-21T00:00:00Z,1980,,,India
http://www.wikidata.org/entity/Q28151595,Laura Elsa Tasada,1932-10-08T00:00:00Z,1932,2007-03-31T00:00:00Z,2007,Argentina
http://www.wikidata.org/entity/Q28230143,Victor Dosti,1925-01-01T00:00:00Z,1925,2005-04-25T00:00:00Z,2005,
http://www.wikidata.org/entity/Q28355026,Vladimirs Bogdanovs,1946-01-01T00:00:00Z,1946,2016-10-18T00:00:00Z,2016,Soviet Union
http://www.wikidata.org/entity/Q28355167,Jiang Peikun,1934-11-15T00:00:00Z,1934,2015-09-27T00:00:00Z,2015,People's Republic of China
http://www.wikidata.org/entity/Q28355226,Robert Paine,1926-04-10T00:00:00Z,1926,2010-07-08T00:00:00Z,2010,
http://www.wikidata.org/entity/Q28355826,Herminia Severini,1926-01-01T00:00:00Z,1926,2014-09-19T00:00:00Z,2014,Argentina
http://www.wikidata.org/entity/Q28355827,Elvira Finsterwald,1923-01-01T00:00:00Z,1923,2013-10-06T00:00:00Z,2013,Argentina
http://www.wikidata.org/entity/Q28355869,Delia Rodríguez Araya,1929-05-22T00:00:00Z,1929,2009-05-13T00:00:00Z,2009,Argentina
http://www.wikidata.org/entity/Q28355876,Fidel Toniolli,1901-01-01T00:00:00Z,1901,2002-11-14T00:00:00Z,2002,Argentina
http://www.wikidata.org/entity/Q28450629,Doris Funnye Innis,1933-02-26T00:00:00Z,1933,2015-12-08T00:00:00Z,2015,
http://www.wikidata.org/entity/Q28503323,Elsa Massa,1924-08-23T00:00:00Z,1924,2018-06-20T00:00:00Z,2018,Argentina
http://www.wikidata.org/entity/Q28503373,Norma Vermeulen,1930-01-08T00:00:00Z,1930,2018-05-05T00:00:00Z,2018,Argentina
http://www.wikidata.org/entity/Q28503456,Marta Claverie Hernández,1922-01-01T00:00:00Z,1922,2018-07-01T00:00:00Z,2018,Argentina
http://www.wikidata.org/entity/Q28503684,Emilsen Manyoma,1985-01-01T00:00:00Z,1985,2017-01-01T00:00:00Z,2017,Colombia
http://www.wikidata.org/entity/Q28547771,Ko Ni,1953-02-11T00:00:00Z,1953,2017-01-29T00:00:00Z,2017,Myanmar
http://www.wikidata.org/entity/Q28792453,María Gabriela Almirón,1966-01-01T00:00:00Z,1966,2011-10-19T00:00:00Z,2011,Argentina
http://www.wikidata.org/entity/Q28873433,Joana Foster,1946-02-15T00:00:00Z,1946,2016-11-05T00:00:00Z,2016,Ghana
http://www.wikidata.org/entity/Q28921837,Patricia Beeman,1925-01-01T00:00:00Z,1925,1996-01-01T00:00:00Z,1996,United States
http://www.wikidata.org/entity/Q28962323,Robin Cavendish,1930-03-12T00:00:00Z,1930,1994-08-08T00:00:00Z,1994,United Kingdom
http://www.wikidata.org/entity/Q28962323,Robin Cavendish,1930-03-12T00:00:00Z,1930,1994-08-10T00:00:00Z,1994,United Kingdom
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,1943-06-06T00:00:00Z,1943,2015-06-13T00:00:00Z,2015,United States
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,1943-06-09T00:00:00Z,1943,2015-06-13T00:00:00Z,2015,United States
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,1943-06-06T00:00:00Z,1943,2015-06-13T00:00:00Z,2015,Latvia
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,1943-06-09T00:00:00Z,1943,2015-06-13T00:00:00Z,2015,Latvia
http://www.wikidata.org/entity/Q29093814,Emma L. Bowen,1901-01-01T00:00:00Z,1901,1996-01-01T00:00:00Z,1996,United States
http://www.wikidata.org/entity/Q29122278,Orlando Balbo,1948-10-24T00:00:00Z,1948,2023-02-19T00:00:00Z,2023,Argentina
http://www.wikidata.org/entity/Q29167026,Alicia Herrera Rivera,1928-05-12T00:00:00Z,1928,2013-04-06T00:00:00Z,2013,Chile
http://www.wikidata.org/entity/Q29388712,Q29388712,1950-06-10T00:00:00Z,1950,2003-03-23T00:00:00Z,2003,Belarus
http://www.wikidata.org/entity/Q29634454,Q29634454,1916-09-23T00:00:00Z,1916,1976-06-24T00:00:00Z,1976,Argentina
http://www.wikidata.org/entity/Q30046375,Blanca Ibarlucía,1922-11-13T00:00:00Z,1922,2015-12-13T00:00:00Z,2015,Argentina
http://www.wikidata.org/entity/Q30081257,Radhia Ihsan,1933-01-01T00:00:00Z,1933,2020-01-14T00:00:00Z,2020,Yemen
http://www.wikidata.org/entity/Q30081257,Radhia Ihsan,1933-01-01T00:00:00Z,1933,2020-01-14T00:00:00Z,2020,South Yemen
http://www.wikidata.org/entity/Q30081257,Radhia Ihsan,1933-01-01T00:00:00Z,1933,2020-01-14T00:00:00Z,2020,Federation of South Arabia
http://www.wikidata.org/entity/Q30081257,Radhia Ihsan,1933-01-01T00:00:00Z,1933,2020-01-14T00:00:00Z,2020,Aden Protectorate
http://www.wikidata.org/entity/Q30112890,María Esther Biscayart de Tello,1930-08-31T00:00:00Z,1930,2015-04-01T00:00:00Z,2015,Argentina
http://www.wikidata.org/entity/Q30119518,Gladys Oroza,1927-01-01T00:00:00Z,1927,2012-01-01T00:00:00Z,2012,Bolivia
http://www.wikidata.org/entity/Q16018136,Mutallip Hajim,,,2008-01-01T00:00:00Z,2008,People's Republic of China
http://www.wikidata.org/entity/Q121007970,Sadok Ben Mhenni,,,2023-07-28T00:00:00Z,2023,Tunisia
http://www.wikidata.org/entity/Q16075068,Q16075068,,,,,
http://www.wikidata.org/entity/Q56277034,Lynette Nixon,,,,,
http://www.wikidata.org/entity/Q56285564,Hamed Safari,,,,,United States
http://www.wikidata.org/entity/Q56289646,Essam Shiha,,,,,
http://www.wikidata.org/entity/Q56292813,Surendra Gadling,,,,,India
http://www.wikidata.org/entity/Q121026451,Mae Paner,,,,,
http://www.wikidata.org/entity/Q121224453,Malú García Andrade,,,,,Mexico
http://www.wikidata.org/entity/Q28033786,Rachel Bentley,,,,,United Kingdom
http://www.wikidata.org/entity/Q28086351,Therese Jebsen,,,,,
http://www.wikidata.org/entity/Q4724542,Ali Abdulemam,,,,,Bahrain
http://www.wikidata.org/entity/Q4724570,Ali Ahmad Kurd,,,,,Pakistan
http://www.wikidata.org/entity/Q4724670,Ali Asghar Khan,,,,,Pakistan
http://www.wikidata.org/entity/Q4736037,Altaf Shakoor,,,,,Pakistan
http://www.wikidata.org/entity/Q4746589,Amir Khosrow Dalirsani,,,,,Iran
http://www.wikidata.org/entity/Q4749656,Amílcar Méndez Urízar,,,,,Guatemala
http://www.wikidata.org/entity/Q4751724,Anarkali Kaur Honaryar,,,,,Afghanistan
http://www.wikidata.org/entity/Q21807243,Yehuda Shaul,,,,,Israel
http://www.wikidata.org/entity/Q22095952,Yasmin Nair,,,,,
http://www.wikidata.org/entity/Q61982550,Norma Falconi Fabara,,,,,Spain
http://www.wikidata.org/entity/Q120775635,Abdullah Alaoudh,,,,,Saudi Arabia
http://www.wikidata.org/entity/Q5236963,David M. Smolin,,,,,United States
http://www.wikidata.org/entity/Q5243026,Dayamani Barla,,,,,India
http://www.wikidata.org/entity/Q5248238,Deborah Fikes,,,,,United States
http://www.wikidata.org/entity/Q61864076,Ned Holstein,,,,,
http://www.wikidata.org/entity/Q61967589,Manorama Khatua,,,,,India
http://www.wikidata.org/entity/Q16728455,Yaw Ofori Debrah,,,,,
http://www.wikidata.org/entity/Q16728548,Dianne Hiles,,,,,Australia
http://www.wikidata.org/entity/Q16728780,John Eibner,,,,,
http://www.wikidata.org/entity/Q16732089,Maryam Shafipour,,,,,Iran
http://www.wikidata.org/entity/Q124658835,María Eugenia López,,,,,Colombia
http://www.wikidata.org/entity/Q4776603,Antonio Fernandez Saenz,1947-01-01T00:00:00Z,1947,,,Brazil
http://www.wikidata.org/entity/Q4777813,Anup Singh Choudry,1949-01-01T00:00:00Z,1949,,,Uganda
http://www.wikidata.org/entity/Q16070048,Yanghee Lee,1956-07-24T00:00:00Z,1956,,,South Korea
http://www.wikidata.org/entity/Q16079742,Kim Dong-Keun,1990-01-04T00:00:00Z,1990,,,South Korea
http://www.wikidata.org/entity/Q16085526,Saša Janković,1970-04-24T00:00:00Z,1970,,,Serbia
http://www.wikidata.org/entity/Q56283973,Shin Thant,1990-05-19T00:00:00Z,1990,,,Myanmar
http://www.wikidata.org/entity/Q56316354,Katitza Rodríguez,1950-01-01T00:00:00Z,1950,,,Peru
http://www.wikidata.org/entity/Q56356036,Elham Malekpoor Arashlu,1983-07-01T00:00:00Z,1983,,,Iran
http://www.wikidata.org/entity/Q28026926,Morena Herrera,1960-01-01T00:00:00Z,1960,,,El Salvador
http://www.wikidata.org/entity/Q28035160,Petre-Florin Manole,1983-10-06T00:00:00Z,1983,,,Romania
http://www.wikidata.org/entity/Q28035283,Florina Presadă,1978-05-26T00:00:00Z,1978,,,Romania
http://www.wikidata.org/entity/Q28051889,Eman Ghalebová,1998-01-01T00:00:00Z,1998,,,Czech Republic
http://www.wikidata.org/entity/Q28078092,Saudatu Mahdi,1957-04-20T00:00:00Z,1957,,,Nigeria
http://www.wikidata.org/entity/Q28078341,Arash Sadeghi,1986-09-29T00:00:00Z,1986,,,Iran
http://www.wikidata.org/entity/Q28092284,Ali Shariati,1988-01-01T00:00:00Z,1988,,,Iran
http://www.wikidata.org/entity/Q4720750,Alexandra Sicotte-Levesque,1901-01-01T00:00:00Z,1901,,,Canada
http://www.wikidata.org/entity/Q4725277,Ali al-Abdallah,1950-01-01T00:00:00Z,1950,,,Syria
http://www.wikidata.org/entity/Q4747194,Ammar al-Qurabi,1970-08-21T00:00:00Z,1970,,,Syria
http://www.wikidata.org/entity/Q4751769,Anas Al-Sheghri,1988-01-01T00:00:00Z,1988,,,Syria
http://www.wikidata.org/entity/Q4752001,Anat Biletzki,1952-01-30T00:00:00Z,1952,,,Israel
http://www.wikidata.org/entity/Q4757648,Andrew Kooman,1953-01-01T00:00:00Z,1953,,,Canada
http://www.wikidata.org/entity/Q4761944,Angana P. Chatterji,1966-11-01T00:00:00Z,1966,,,India
http://www.wikidata.org/entity/Q4762229,Angel Moya Acosta,1964-09-20T00:00:00Z,1964,,,Cuba
http://www.wikidata.org/entity/Q4763315,Angkhana Neelaphaijit,1956-03-23T00:00:00Z,1956,,,Thailand
http://www.wikidata.org/entity/Q4766833,Anna Baltzer,1979-01-01T00:00:00Z,1979,,,United States
http://www.wikidata.org/entity/Q4768158,Anne Bayefsky,1953-11-08T00:00:00Z,1953,,,Canada
http://www.wikidata.org/entity/Q4768363,Anne T. Gallagher,1964-01-22T00:00:00Z,1964,,,Australia
http://www.wikidata.org/entity/Q4769354,Annie Laurie Gaylor,1955-02-11T00:00:00Z,1955,,,United States
http://www.wikidata.org/entity/Q4769354,Annie Laurie Gaylor,1955-11-02T00:00:00Z,1955,,,United States
http://www.wikidata.org/entity/Q61996710,Sajjad Nomani,1955-01-01T00:00:00Z,1955,,,India
http://www.wikidata.org/entity/Q61997000,Flor de María Vega Zapata,1958-02-15T00:00:00Z,1958,,,Peru
http://www.wikidata.org/entity/Q21642270,Arzu Geybullayeva,1983-08-01T00:00:00Z,1983,,,Azerbaijan
http://www.wikidata.org/entity/Q21663016,Ivan Pavlov,1971-01-13T00:00:00Z,1971,,,Russia
http://www.wikidata.org/entity/Q21663016,Ivan Pavlov,1971-01-13T00:00:00Z,1971,,,Soviet Union
http://www.wikidata.org/entity/Q21683938,Yury A. Dmitriev,1956-01-28T00:00:00Z,1956,,,Russia
http://www.wikidata.org/entity/Q21683938,Yury A. Dmitriev,1956-01-28T00:00:00Z,1956,,,Soviet Union
http://www.wikidata.org/entity/Q21710441,Bae Gyeongnae,1972-01-01T00:00:00Z,1972,,,South Korea
http://www.wikidata.org/entity/Q21811399,Aileen Moreton-Robinson,1956-09-01T00:00:00Z,1956,,,Australia
http://www.wikidata.org/entity/Q21872384,Mustafa Akhwand,1980-01-01T00:00:00Z,1980,,,
http://www.wikidata.org/entity/Q22005661,John Henry González Duque,1966-08-27T00:00:00Z,1966,,,
http://www.wikidata.org/entity/Q22037461,Bogdan Globa,1988-05-26T00:00:00Z,1988,,,Ukraine
http://www.wikidata.org/entity/Q61995099,Orla Treacy,1973-01-01T00:00:00Z,1973,,,Ireland
http://www.wikidata.org/entity/Q5664938,Harris Khalique,1966-10-20T00:00:00Z,1966,,,Pakistan
http://www.wikidata.org/entity/Q5671827,Amaranta Gómez Regalado,1977-11-07T00:00:00Z,1977,,,Mexico
http://www.wikidata.org/entity/Q5235979,David Keyes,1984-01-01T00:00:00Z,1984,,,Israel
http://www.wikidata.org/entity/Q5236142,David Kretzmer,1943-11-04T00:00:00Z,1943,,,United Kingdom
http://www.wikidata.org/entity/Q5236142,David Kretzmer,1943-11-04T00:00:00Z,1943,,,Israel
http://www.wikidata.org/entity/Q5253877,Delia Grigore,1972-02-07T00:00:00Z,1972,,,Romania
http://www.wikidata.org/entity/Q5254427,Delphine Djiraïbé,1960-12-01T00:00:00Z,1960,,,Chad
http://www.wikidata.org/entity/Q61911493,Édgar Orlando Gaitán Camacho,1958-01-01T00:00:00Z,1958,,,Colombia
http://www.wikidata.org/entity/Q61947680,Zakia Dhifaoui,1950-01-01T00:00:00Z,1950,,,Tunisia
http://www.wikidata.org/entity/Q61947680,Zakia Dhifaoui,1950-01-01T00:00:00Z,1950,,,French protectorate of Tunisia
http://www.wikidata.org/entity/Q61978292,Edison Lanza,1970-02-21T00:00:00Z,1970,,,Uruguay
http://www.wikidata.org/entity/Q16728491,Simon Deng,1959-01-01T00:00:00Z,1959,,,Sudan
